"4816: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://www.w3.org/1999/02/22-rdf-syntax-ns#type'))=http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson";"0.008"
"4819: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://www.w3.org/1999/02/22-rdf-syntax-ns#type'))=http://schema.org/Organization";"0.008"
"4872: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/longm'))<=57";"0.008"
"4922: (rdflib.term.URIRef('http://dbpedia.org/ontology/genre'), rdflib.term.URIRef('http://dbpedia.org/ontology/musicFusionGenre'))=http://dbpedia.org/resource/New_jack_swing";"-0.008"
"4980: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/populationTotal'))<=681090";"-0.008"
"4997: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/populationTotal'))<=2695598";"-0.008"
"5022: (rdflib.term.URIRef('http://dbpedia.org/property/writer'), rdflib.term.URIRef('http://dbpedia.org/property/background'))";"-0.008"
"5111: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaTotalKm'))<=369.2";"0.008"
"5124: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaTotalKm'))<=1262";"-0.008"
"5289: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/property/yearsActive'))<=2003";"0.008"
"5298: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://xmlns.com/foaf/0.1/isPrimaryTopicOf'))";"-0.008"
"5399: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationDensity'))<=4117.316198264934";"0.008"
"5400: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationDensity'))<=4149.5";"0.008"
"5401: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationDensity'))<=4393.688123349617";"0.008"
"5402: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationDensity'))<=4393.8";"0.008"
"5561: (rdflib.term.URIRef('http://dbpedia.org/ontology/genre'), rdflib.term.URIRef('http://dbpedia.org/ontology/instrument'))=http://dbpedia.org/resource/Saxophone";"0.008"
"5577: (rdflib.term.URIRef('http://dbpedia.org/ontology/genre'), rdflib.term.URIRef('http://dbpedia.org/ontology/instrument'))=http://dbpedia.org/resource/Singing";"0.008"
"5584: (rdflib.term.URIRef('http://dbpedia.org/ontology/genre'), rdflib.term.URIRef('http://dbpedia.org/ontology/instrument'))=http://dbpedia.org/resource/Sampler_(musical_instrument)";"0.008"
"5588: (rdflib.term.URIRef('http://dbpedia.org/property/genre'), rdflib.term.URIRef('http://dbpedia.org/property/instruments'))=http://dbpedia.org/resource/Vocals";"-0.008"
"5604: (rdflib.term.URIRef('http://dbpedia.org/property/genre'), rdflib.term.URIRef('http://dbpedia.org/property/instruments'))=http://dbpedia.org/resource/Bass_guitar";"0.008"
"5760: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/utcOffset'))<=-7";"0.008"
"5799: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=190.0";"0.008"
"5845: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=235.0";"-0.008"
"5848: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=238.0";"-0.008"
"5849: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=239.0";"-0.008"
"5917: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=304.8";"-0.008"
"5918: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=305.0";"-0.008"
"5919: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=306.0";"-0.008"
"5920: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=307.0";"-0.008"
"5921: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=308.0";"-0.008"
"5922: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=309.0";"-0.008"
"5923: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=310.0";"-0.008"
"5924: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=311.0";"-0.008"
"5925: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=312.0";"-0.008"
"5926: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=313.0";"-0.008"
"5927: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=314.0";"-0.008"
"5928: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=315.0";"-0.008"
"5929: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=316.0";"-0.008"
"5930: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=317.0";"-0.008"
"5931: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=318.0";"-0.008"
"5932: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=319.0";"-0.008"
"5933: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=320.0";"-0.008"
"5934: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=321.0";"-0.008"
"5935: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=322.0";"-0.008"
"5936: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=323.0";"-0.008"
"5937: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=324.0";"-0.008"
"5938: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=325.0";"-0.008"
"5939: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=326.0";"-0.008"
"5940: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=327.0";"-0.008"
"6133: (rdflib.term.URIRef('http://dbpedia.org/ontology/artist'), rdflib.term.URIRef('http://www.w3.org/1999/02/22-rdf-syntax-ns#type'))=http://www.wikidata.org/entity/Q483501";"0.008"
"6134: (rdflib.term.URIRef('http://dbpedia.org/ontology/artist'), rdflib.term.URIRef('http://www.w3.org/1999/02/22-rdf-syntax-ns#type'))=http://dbpedia.org/ontology/Artist";"0.008"
"6141: (rdflib.term.URIRef('http://dbpedia.org/ontology/artist'), rdflib.term.URIRef('http://www.w3.org/1999/02/22-rdf-syntax-ns#type'))=http://dbpedia.org/ontology/MusicalArtist";"0.008"
"6233: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))";"-0.008"
"6283: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/property/caption'))";"-0.008"
"6327: (rdflib.term.URIRef('http://dbpedia.org/ontology/artist'), rdflib.term.URIRef('http://dbpedia.org/property/title'))";"0.008"
"6334: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/property/fromAlbum'))";"-0.008"
"6342: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/property/background'))=solo_singer";"0.008"
"6423: http://dbpedia.org/property/title<=225";"-0.008"
"6424: http://dbpedia.org/property/title<=234";"-0.008"
"6425: http://dbpedia.org/property/title<=237";"-0.008"
"6426: http://dbpedia.org/property/title<=240";"-0.008"
"6427: http://dbpedia.org/property/title<=300";"-0.008"
"6428: http://dbpedia.org/property/title<=303";"-0.008"
"6429: http://dbpedia.org/property/title<=304";"-0.008"
"6430: http://dbpedia.org/property/title<=305";"-0.008"
"6594: (rdflib.term.URIRef('http://dbpedia.org/ontology/previousWork'), rdflib.term.URIRef('http://dbpedia.org/property/award'))";"-0.008"
"6637: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/property/associatedActs'))=http://dbpedia.org/resource/Jay-Z";"0.008"
"6638: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/property/associatedActs'))=http://dbpedia.org/resource/Jay_Z";"0.008"
"6663: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaWaterKm'))<=88";"0.008"
"6664: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaWaterKm'))<=93.5";"0.008"
"6665: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaWaterKm'))<=106.73";"0.008"
"6666: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaWaterKm'))<=117.4";"0.008"
"6722: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/elevationM'))<=358";"0.008"
"6723: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/elevationM'))<=408";"0.008"
"6739: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2004/02/skos/core#prefLabel'))=English-language albums";"-0.008"
"6767: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://sv.dbpedia.org/resource/Kategori:Engelskspråkiga_musikalbum";"-0.008"
"6769: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://eu.dbpedia.org/resource/Kategoria:Ingelesezko_musika_albumak";"-0.008"
"6812: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://fa.dbpedia.org/resource/رده:آلبوم‌های_انگلیسی‌زبان";"-0.008"
"6836: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://ms.dbpedia.org/resource/Kategori:Album_berbahasa_Inggeris";"-0.008"
"6867: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://vi.dbpedia.org/resource/Thể_loại:Album_ngôn_ngữ_Tiếng_Anh";"-0.008"
"6874: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://ru.dbpedia.org/resource/Категория:Альбомы_на_английском_языке";"-0.008"
"6885: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://tr.dbpedia.org/resource/Kategori:İngilizce_albümler";"-0.008"
"6931: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://ca.dbpedia.org/resource/Categoria:Discs_en_anglès";"-0.008"
"6972: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://uk.dbpedia.org/resource/Категорія:Англомовні_музичні_альбоми";"-0.008"
"7014: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://cs.dbpedia.org/resource/Kategorie:Alba_v_angličtině";"-0.008"
"7046: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://ko.dbpedia.org/resource/분류:영어_음반";"-0.008"
"7052: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://wikidata.org/entity/Q6844008";"-0.008"
"7070: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://wikidata.dbpedia.org/resource/Q6844008";"-0.008"
"7100: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://ja.dbpedia.org/resource/Category:英語のアルバム";"-0.008"
"7101: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://th.dbpedia.org/resource/หมวดหมู่:อัลบั้มเพลงภาษาอังกฤษ";"-0.008"
"7115: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://bn.dbpedia.org/resource/বিষয়শ্রেণী:ইংরেজি_ভাষার_অ্যালবাম";"-0.008"
"7147: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://ar.dbpedia.org/resource/تصنيف:ألبومات_لغة_إنجليزية";"-0.008"
"7148: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://nn.dbpedia.org/resource/Kategori:Engelskspråklege_album";"-0.008"
"7168: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://es.dbpedia.org/resource/Categoría:Álbumes_en_inglés";"-0.008"
"7255: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://hy.dbpedia.org/resource/Կատեգորիա:Անգլալեզու_ալբոմներ";"-0.008"
"7284: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://ro.dbpedia.org/resource/Categorie:Albume_muzicale_de_limbă_engleză";"-0.008"
"7288: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/2002/07/owl#sameAs'))=http://pt.dbpedia.org/resource/Categoria:Álbuns_em_língua_inglesa";"-0.008"
"7323: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/property/recorded'))<=2000";"0.008"
"7473: (rdflib.term.URIRef('http://dbpedia.org/ontology/type'), rdflib.term.URIRef('http://www.w3.org/1999/02/22-rdf-syntax-ns#type'))=http://www.w3.org/2004/02/skos/core#Concept";"-0.008"
"7484: (rdflib.term.URIRef('http://purl.org/dc/terms/subject'), rdflib.term.URIRef('http://www.w3.org/ns/prov#wasDerivedFrom'))=http://en.wikipedia.org/wiki/Category:English-language_albums?oldid=548061531";"-0.008"
"7491: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/property/rev'))";"0.008"
"7667: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/property/hasPhotoCollection'))";"-0.008"
"7672: (rdflib.term.URIRef('http://dbpedia.org/property/genre'), rdflib.term.URIRef('http://dbpedia.org/property/title'))";"-0.008"
"7676: (rdflib.term.URIRef('http://dbpedia.org/ontology/previousWork'), rdflib.term.URIRef('http://dbpedia.org/property/region'))";"-0.008"
"7732: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://www.w3.org/1999/02/22-rdf-syntax-ns#type'))=http://dbpedia.org/ontology/Song";"0.008"
"7735: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://www.w3.org/1999/02/22-rdf-syntax-ns#type'))=http://schema.org/MusicRecording";"0.008"
"7768: (rdflib.term.URIRef('http://dbpedia.org/ontology/previousWork'), rdflib.term.URIRef('http://dbpedia.org/property/extraColumn'))";"-0.008"
"7772: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaWaterPercent'))<=12.1";"-0.008"
"7773: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaWaterPercent'))<=15.32";"-0.008"
"7774: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaWaterPercent'))<=21.54";"-0.008"
"7818: (rdflib.term.URIRef('http://dbpedia.org/property/genre'), rdflib.term.URIRef('http://dbpedia.org/ontology/instrument'))=http://dbpedia.org/resource/Electric_guitar";"-0.008"
"7956: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://purl.org/dc/terms/subject'))";"-0.008"
"8004: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaLandSqMi'))<=227.2";"-0.008"
"8005: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaLandSqMi'))<=249";"-0.008"
"8029: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))";"0.008"
"8061: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=306136594.6417152";"-0.008"
"8062: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=306200000.0";"-0.008"
"8063: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=310430000.0";"-0.008"
"8138: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=446550000000.0";"0.008"
"8139: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=446739279187.52563";"0.008"
"8140: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=450295000000.0";"0.008"
"8141: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=455568548655.6611";"0.008"
"8142: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=637657662752.8335";"0.008"
"8143: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=640679000000.0";"0.008"
"8144: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=696241000000.0";"0.008"
"8145: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=2381740116324.434";"0.008"
"8146: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=2381741000000.0";"0.008"
"8147: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=9857305678806.762";"0.008"
"8148: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=9857306000000.0";"0.008"
"8149: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=9982034326224.322";"0.008"
"8150: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/areaTotal'))<=9984670000000.0";"0.008"
"8199: (rdflib.term.URIRef('http://dbpedia.org/property/writer'), rdflib.term.URIRef('http://dbpedia.org/property/yearsActive'))<=2000";"0.008"
"8224: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/longd'))<=72";"0.008"
"8358: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationTotal'))<=447841";"-0.008"
"8359: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationTotal'))<=448479";"-0.008"
"8615: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=79874178";"-0.008"
"8616: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=79901907";"-0.008"
"8617: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=79941736";"-0.008"
"8645: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85608229";"0.008"
"8672: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=100321554";"0.008"
"8673: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=100477762";"0.008"
"8684: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=116188327";"0.008"
"8715: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=222573729";"-0.008"
"8716: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=223177697";"-0.008"
"8717: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=223227298";"-0.008"
"8718: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=223594485";"-0.008"
"8793: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/circulation'))<=516165";"-0.008"
"8794: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/circulation'))<=544546";"-0.008"
"8795: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/circulation'))<=546819";"-0.008"
"8796: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/circulation'))<=644879";"-0.008"
"8797: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/circulation'))<=653868";"-0.008"
"8798: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/circulation'))<=838014";"-0.008"
"8799: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/circulation'))<=839077";"-0.008"
"8800: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/circulation'))<=853324";"-0.008"
"8801: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/circulation'))<=900000";"-0.008"
"8802: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/circulation'))<=954010";"-0.008"
"8803: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/circulation'))<=962670";"-0.008"
"8804: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/circulation'))<=1333668";"-0.008"
"8861: (rdflib.term.URIRef('http://dbpedia.org/ontology/artist'), rdflib.term.URIRef('http://dbpedia.org/property/dateOfBirth'))";"-0.008"
"8886: http://dbpedia.org/property/writer";"-0.008"
"8890: (rdflib.term.URIRef('http://dbpedia.org/ontology/artist'), rdflib.term.URIRef('http://dbpedia.org/property/lccn'))";"0.008"
"8903: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/hometown'))";"-0.008"
"8941: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaMagnitude'))";"-0.008"
"8942: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaMagnitude'))<=1000000000000";"-0.008"
"9014: (rdflib.term.URIRef('http://dbpedia.org/property/genre'), rdflib.term.URIRef('http://dbpedia.org/ontology/musicFusionGenre'))=http://dbpedia.org/resource/New_jack_swing";"0.008"
"9058: (rdflib.term.URIRef('http://dbpedia.org/ontology/genre'), rdflib.term.URIRef('http://dbpedia.org/ontology/stylisticOrigin'))";"0.008"
"9181: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/country'))=http://dbpedia.org/resource/United_States";"0.008"
"9233: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/pushpinMap'))=USA";"0.008"
"9331: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=44501136";"-0.008"
